datetime,bwfl_id,dma_id,wwmd_id,data_type,min,mean,max
2024-04-12 00:00:00,BW1_1,2296.0,2297.0,chlorine,0.941,0.945,0.95
2024-04-12 00:15:00,BW1_1,2296.0,2297.0,chlorine,0.947,0.953,0.956
2024-04-12 00:30:00,BW1_1,2296.0,2297.0,chlorine,0.951,0.952,0.953
2024-04-12 00:45:00,BW1_1,2296.0,2297.0,chlorine,0.949,0.95,0.953
2024-04-12 01:00:00,BW1_1,2296.0,2297.0,chlorine,0.941,0.943,0.946
2024-04-12 01:15:00,BW1_1,2296.0,2297.0,chlorine,0.947,0.947,0.947
2024-04-12 01:30:00,BW1_1,2296.0,2297.0,chlorine,0.944,0.945,0.945
2024-04-12 01:45:00,BW1_1,2296.0,2297.0,chlorine,0.947,0.949,0.95
2024-04-12 02:00:00,BW1_1,2296.0,2297.0,chlorine,0.944,0.945,0.946
2024-04-12 02:15:00,BW1_1,2296.0,2297.0,chlorine,0.941,0.945,0.947
2024-04-12 02:30:00,BW1_1,2296.0,2297.0,chlorine,0.943,0.947,0.949
2024-04-12 02:45:00,BW1_1,2296.0,2297.0,chlorine,0.942,0.942,0.943
2024-04-12 03:00:00,BW1_1,2296.0,2297.0,chlorine,0.943,0.944,0.946
2024-04-12 03:15:00,BW1_1,2296.0,2297.0,chlorine,0.942,0.944,0.946
2024-04-12 03:30:00,BW1_1,2296.0,2297.0,chlorine,0.944,0.946,0.947
2024-04-12 03:45:00,BW1_1,2296.0,2297.0,chlorine,0.943,0.945,0.948
2024-04-12 04:00:00,BW1_1,2296.0,2297.0,chlorine,0.95,0.952,0.955
2024-04-12 04:15:00,BW1_1,2296.0,2297.0,chlorine,0.95,0.95,0.95
2024-04-12 04:30:00,BW1_1,2296.0,2297.0,chlorine,0.952,0.955,0.958
2024-04-12 04:45:00,BW1_1,2296.0,2297.0,chlorine,0.942,0.945,0.95
2024-04-12 05:00:00,BW1_1,2296.0,2297.0,chlorine,0.946,0.947,0.948
2024-04-12 05:15:00,BW1_1,2296.0,2297.0,chlorine,0.945,0.946,0.948
2024-04-12 05:30:00,BW1_1,2296.0,2297.0,chlorine,0.949,0.95,0.951
2024-04-12 05:45:00,BW1_1,2296.0,2297.0,chlorine,0.952,0.955,0.96
2024-04-12 06:00:00,BW1_1,2296.0,2297.0,chlorine,0.946,0.948,0.949
2024-04-12 06:15:00,BW1_1,2296.0,2297.0,chlorine,0.941,0.942,0.944
2024-04-12 06:30:00,BW1_1,2296.0,2297.0,chlorine,0.933,0.936,0.939
2024-04-12 06:45:00,BW1_1,2296.0,2297.0,chlorine,0.933,0.934,0.935
2024-04-12 07:00:00,BW1_1,2296.0,2297.0,chlorine,0.929,0.934,0.938
2024-04-12 07:15:00,BW1_1,2296.0,2297.0,chlorine,0.921,0.925,0.928
2024-04-12 07:30:00,BW1_1,2296.0,2297.0,chlorine,0.916,0.919,0.923
2024-04-12 07:45:00,BW1_1,2296.0,2297.0,chlorine,0.905,0.91,0.914
2024-04-12 08:00:00,BW1_1,2296.0,2297.0,chlorine,0.897,0.902,0.908
2024-04-12 08:15:00,BW1_1,2296.0,2297.0,chlorine,0.905,0.909,0.913
2024-04-12 08:30:00,BW1_1,2296.0,2297.0,chlorine,0.904,0.908,0.91
2024-04-12 08:45:00,BW1_1,2296.0,2297.0,chlorine,0.901,0.906,0.909
2024-04-12 09:00:00,BW1_1,2296.0,2297.0,chlorine,0.901,0.903,0.904
2024-04-12 09:15:00,BW1_1,2296.0,2297.0,chlorine,0.904,0.906,0.908
