datetime,bwfl_id,dma_id,wwmd_id,min,mean,max
2023-05-16 00:00:00,Stoke Lane PRV (inlet),2296.0,2297.0,53.59,55.5,57.81
2023-05-16 00:15:00,Stoke Lane PRV (inlet),2296.0,2297.0,53.88,55.43000000000001,56.89
2023-05-16 00:30:00,Stoke Lane PRV (inlet),2296.0,2297.0,53.77,55.63,57.17
2023-05-16 00:45:00,Stoke Lane PRV (inlet),2296.0,2297.0,54.18000000000001,55.8,58.010000000000005
2023-05-16 01:00:00,Stoke Lane PRV (inlet),2296.0,2297.0,53.620000000000005,55.75,57.74
2023-05-16 01:15:00,Stoke Lane PRV (inlet),2296.0,2297.0,54.08,55.93000000000001,57.73
2023-05-16 01:30:00,Stoke Lane PRV (inlet),2296.0,2297.0,53.84,56.06,57.85
2023-05-16 01:45:00,Stoke Lane PRV (inlet),2296.0,2297.0,54.040000000000006,56.11,57.900000000000006
2023-05-16 02:00:00,Stoke Lane PRV (inlet),2296.0,2297.0,54.53,56.11,57.56
2023-05-16 02:15:00,Stoke Lane PRV (inlet),2296.0,2297.0,53.53,56.25,57.73
2023-05-16 02:30:00,Stoke Lane PRV (inlet),2296.0,2297.0,54.95,56.39,57.94
2023-05-16 02:45:00,Stoke Lane PRV (inlet),2296.0,2297.0,54.52,56.38,57.61
2023-05-16 03:00:00,Stoke Lane PRV (inlet),2296.0,2297.0,54.14,56.41,57.74
2023-05-16 03:15:00,Stoke Lane PRV (inlet),2296.0,2297.0,54.96000000000001,56.36,57.83
2023-05-16 03:30:00,Stoke Lane PRV (inlet),2296.0,2297.0,53.67,56.23,57.69
2023-05-16 03:45:00,Stoke Lane PRV (inlet),2296.0,2297.0,54.31,56.24,58.36
2023-05-16 04:00:00,Stoke Lane PRV (inlet),2296.0,2297.0,54.25,55.870000000000005,57.68000000000001
2023-05-16 04:15:00,Stoke Lane PRV (inlet),2296.0,2297.0,53.85,55.35,56.61
2023-05-16 04:30:00,Stoke Lane PRV (inlet),2296.0,2297.0,53.07,55.08,56.86
2023-05-16 04:45:00,Stoke Lane PRV (inlet),2296.0,2297.0,52.75,54.61,56.71000000000001
2023-05-16 05:00:00,Stoke Lane PRV (inlet),2296.0,2297.0,51.49,53.5,55.91
2023-05-16 05:15:00,Stoke Lane PRV (inlet),2296.0,2297.0,50.42,52.14,54.61
2023-05-16 05:30:00,Stoke Lane PRV (inlet),2296.0,2297.0,47.88,50.13,52.66
2023-05-16 05:45:00,Stoke Lane PRV (inlet),2296.0,2297.0,45.69,48.07,49.99
2023-05-16 06:00:00,Stoke Lane PRV (inlet),2296.0,2297.0,44.72,46.45,49.25
2023-05-16 06:15:00,Stoke Lane PRV (inlet),2296.0,2297.0,43.64,45.41,47.28
2023-05-16 06:30:00,Stoke Lane PRV (inlet),2296.0,2297.0,43.76,45.31,47.47
2023-05-16 06:45:00,Stoke Lane PRV (inlet),2296.0,2297.0,43.23,45.16,46.870000000000005
2023-05-16 07:00:00,Stoke Lane PRV (inlet),2296.0,2297.0,43.79,45.58,47.36
2023-05-16 07:15:00,Stoke Lane PRV (inlet),2296.0,2297.0,43.45,45.42,46.93
2023-05-16 07:30:00,Stoke Lane PRV (inlet),2296.0,2297.0,44.26,45.99,47.67
2023-05-16 07:45:00,Stoke Lane PRV (inlet),2296.0,2297.0,44.46,45.86,47.42
2023-05-16 08:00:00,Stoke Lane PRV (inlet),2296.0,2297.0,44.33,46.14,47.38
2023-05-16 08:15:00,Stoke Lane PRV (inlet),2296.0,2297.0,44.4,46.05,47.81
2023-05-16 08:30:00,Stoke Lane PRV (inlet),2296.0,2297.0,44.72,46.2,47.83
2023-05-16 08:45:00,Stoke Lane PRV (inlet),2296.0,2297.0,44.84,46.17,47.58
2023-05-16 09:00:00,Stoke Lane PRV (inlet),2296.0,2297.0,44.67,46.35,47.8
2023-05-16 09:15:00,Stoke Lane PRV (inlet),2296.0,2297.0,45.16,46.84,48.49
2023-05-16 09:30:00,Stoke Lane PRV (inlet),2296.0,2297.0,45.15,46.64,48.1
2023-05-16 09:45:00,Stoke Lane PRV (inlet),2296.0,2297.0,45.33,46.71,48.35
2023-05-16 10:00:00,Stoke Lane PRV (inlet),2296.0,2297.0,45.34,47.02,48.95
2023-05-16 10:15:00,Stoke Lane PRV (inlet),2296.0,2297.0,45.11,46.71,48.63
2023-05-16 10:30:00,Stoke Lane PRV (inlet),2296.0,2297.0,45.36,46.82,49.0
2023-05-16 10:45:00,Stoke Lane PRV (inlet),2296.0,2297.0,43.4,46.04,48.13
2023-05-16 11:00:00,Stoke Lane PRV (inlet),2296.0,2297.0,42.67,45.68,49.3
2023-05-16 11:15:00,Stoke Lane PRV (inlet),2296.0,2297.0,42.97,46.1,48.26
2023-05-16 11:30:00,Stoke Lane PRV (inlet),2296.0,2297.0,42.95,45.96,48.01
2023-05-16 11:45:00,Stoke Lane PRV (inlet),2296.0,2297.0,44.51,45.92,47.56
2023-05-16 12:00:00,Stoke Lane PRV (inlet),2296.0,2297.0,43.44,46.18,48.29
2023-05-16 12:15:00,Stoke Lane PRV (inlet),2296.0,2297.0,45.0,46.56,47.99
2023-05-16 12:30:00,Stoke Lane PRV (inlet),2296.0,2297.0,44.99,47.11,48.69
2023-05-16 12:45:00,Stoke Lane PRV (inlet),2296.0,2297.0,44.99,47.06,49.0
2023-05-16 13:00:00,Stoke Lane PRV (inlet),2296.0,2297.0,45.14,47.43,49.16
2023-05-16 13:15:00,Stoke Lane PRV (inlet),2296.0,2297.0,45.36,47.31,48.86
2023-05-16 13:30:00,Stoke Lane PRV (inlet),2296.0,2297.0,46.05,48.04,50.78
2023-05-16 13:45:00,Stoke Lane PRV (inlet),2296.0,2297.0,47.05,48.34,49.620000000000005
2023-05-16 14:00:00,Stoke Lane PRV (inlet),2296.0,2297.0,45.97,47.91,50.17
2023-05-16 14:15:00,Stoke Lane PRV (inlet),2296.0,2297.0,46.620000000000005,48.08,49.86
2023-05-16 14:30:00,Stoke Lane PRV (inlet),2296.0,2297.0,46.29,47.86,49.7
2023-05-16 14:45:00,Stoke Lane PRV (inlet),2296.0,2297.0,45.92,47.31,49.08
2023-05-16 15:00:00,Stoke Lane PRV (inlet),2296.0,2297.0,45.32,46.61,48.18
2023-05-16 15:15:00,Stoke Lane PRV (inlet),2296.0,2297.0,45.51,46.86,48.620000000000005
2023-05-16 15:30:00,Stoke Lane PRV (inlet),2296.0,2297.0,45.13,46.620000000000005,48.2
2023-05-16 15:45:00,Stoke Lane PRV (inlet),2296.0,2297.0,44.09,46.49,48.49
2023-05-16 16:00:00,Stoke Lane PRV (inlet),2296.0,2297.0,43.7,46.44,48.74
2023-05-16 16:15:00,Stoke Lane PRV (inlet),2296.0,2297.0,42.82,45.95,48.11
2023-05-16 16:30:00,Stoke Lane PRV (inlet),2296.0,2297.0,42.73,45.7,47.49
2023-05-16 16:45:00,Stoke Lane PRV (inlet),2296.0,2297.0,44.09,45.67,47.25
2023-05-16 17:00:00,Stoke Lane PRV (inlet),2296.0,2297.0,43.67,45.28,46.55
2023-05-16 17:15:00,Stoke Lane PRV (inlet),2296.0,2297.0,43.35,44.88,46.52
2023-05-16 17:30:00,Stoke Lane PRV (inlet),2296.0,2297.0,42.92,44.76,46.3
2023-05-16 17:45:00,Stoke Lane PRV (inlet),2296.0,2297.0,43.73,45.11,46.86
2023-05-16 18:00:00,Stoke Lane PRV (inlet),2296.0,2297.0,44.36,45.19,45.9
2023-05-16 18:15:00,Stoke Lane PRV (inlet),,,,,
